CODIGO_POSTAL,CODIGO_MUNICIPIO,edad_media,p_poblacion_menor_de_18,p_poblacion_mayor_65,media_personas_por_hogar,poblacion_municipio,poblacion_cp,crecimiento_poblaconal_2015,renta_media_por_persona,renta_media_por_hogar,p_suelo_urbano,p_agropecuario,p_cultural,p_deportivo,p_industrial,p_oficina,p_otros,p_publico,p_residencial,p_retail,p_salud,p_solteros,p_casados,p_viudos,p_separados,p_divorciados,p_extranjeros,p_hogares_unipersonales,p_ocup_agropecuaria,p_ocup_pesca,p_ocup_mineria,p_ocup_manufactura,p_ocup_dirstr_gas_elec_agua,p_ocup_construccion,p_ocup_taller_automotriz,p_ocup_hosteleria,p_ocup_transporte,p_ocup_financiera,p_ocup_inmobiliarias,p_ocup_adm_publica,p_ocup_educacion,p_ocup_medicina,p_ocup_otros,p_casas_con_servicio_domestico,prop_masculinidad,prop_reemplazamiento,prop_dependientes,prop_analfabetas,prop_paro
28391,28157,42.8,20.1,21.2,2.42,866,540,0.0334,9548,23245,0.0105,0.123201439,0.000899281,0.006294964,0.126798561,0.002697842,0.060251799,0,0.667266187,0.010791367,0.001798561,0.396,0.517,0.083,0.004,0,0,0.243781095,0.223404255,0,0.026595745,0.223404255,0,0.196808511,0.04787234,0.04787234,0.04787234,0.026595745,0.026595745,0.053191489,0.026595745,0.031914894,0.021276596,0,119.5,1.2,0.5,2,11.7
28400,28047,39.1,20,12.5,2.86,61738,36091,0.0073,10977,32373,0.328,0.01120718,0.001028784,0.002079457,0.016482434,0.00941228,0.311108679,0.001619788,0.602779906,0.043471599,0.000809894,0.473,0.473,0.032,0.014,0.009,0.060347455,0.112717801,0.009132765,0,0.000905729,0.136765039,0.011548041,0.113065137,0.16423881,0.051022719,0.087402823,0.047324326,0.079326742,0.101441618,0.071628047,0.051702015,0.056079704,0.01796362,98.4,1.9,0.4,0.8,20
28410,28082,38.4,22.5,11.8,2.61,8486,3009,0.0168,12750,33814,0.0269,0.061442918,0.000792812,0.011495772,0.014799154,0.0022463,0.183668076,0.000792812,0.702563425,0.02140592,0.000792812,0.478,0.459,0.043,0.009,0.012,0.063476238,0.189296333,0.019555556,0.000888889,0,0.158222222,0.007111111,0.185777778,0.140444444,0.052444444,0.057777778,0.064,0.084444444,0.086222222,0.048888889,0.04,0.040888889,0.012444444,104.8,1.5,0.4,4.2,18.8
28411,28090,38.4,23.9,11.9,2.99,12335,6117,0.0102,13380,41190,0.0743,0.10372975,0.001758131,0.010674369,0.016451086,0.006027879,0.096697225,0.000502323,0.731508226,0.03089288,0.001758131,0.465,0.472,0.043,0.012,0.008,0.060323688,0.178500986,0.02617801,0,0.001308901,0.129144852,0.004799302,0.181500873,0.14921466,0.059773124,0.066753927,0.055846422,0.076788831,0.095113438,0.047120419,0.045811518,0.04930192,0.011343805,102.6,1.6,0.4,0.7,18.8
28413,28023,37.7,24.9,11.3,2.81,7324,2061,0.0279,12906,36820,0.0987,0.178418803,0.000915751,0.008547009,0.020299145,0.001984127,0.10546398,0.001831502,0.667735043,0.013278388,0.001526252,0.4658617818,0.04787676936,0.01956702748,0.01998334721,0.01165695254,0.09825870647,0.2435233161,0.0385,0,0,0,0.0064,0.1987,0,0.1218,0.0769,0,0.0128,0.0385,0.0705,0.0321,0.4038,0.02042571997,106.6066,1.022857,0.435506,0,21.097496
28430,28010,38.5,23.4,12.2,2.89,14167,3440,-0.0042,13302,39221,0.3272,0.026870007,0.001971159,0.006535948,0.021890238,0.006328457,0.178649237,0.000933707,0.719265484,0.037037037,0.000518726,0.476,0.457,0.043,0.015,0.008,0.048837209,0.161175423,0.009345794,0,0.020249221,0.109034268,0.00623053,0.123831776,0.158878505,0.067757009,0.078660436,0.062305296,0.077102804,0.096573209,0.059968847,0.044392523,0.059968847,0.025700935,100.2,1.7,0.4,1.2,18
28440,28068,40.3,20.8,15.2,2.76,15236,7184,0.0056,12547,34926,0.1083,0.053840632,0.001595278,0.004307251,0.019302864,0.005982292,0.111749222,0.000638111,0.774427694,0.026322087,0.00183457,0.452,0.481,0.046,0.015,0.007,0.027282851,0.144473455,0.017961877,0,0,0.086510264,0.005498534,0.152492669,0.152492669,0.092008798,0.043255132,0.031891496,0.047653959,0.135630499,0.053152493,0.115469208,0.046554252,0.019428152,97.3,1.6,0.4,1.1,19.1
28450,28046,39.6,22,13.6,2.79,6623,1282,0.0163,13398,37657,0.1397,0.234338747,0.004060325,0.021461717,0.053364269,0.005800464,0.383410673,0.005220418,0.223317865,0.063225058,0.005800464,0.453,0.478,0.048,0.01,0.01,0.079563183,0.188811189,0.020790021,0,0.004158004,0.166320166,0.002079002,0.151767152,0.164241164,0.070686071,0.097713098,0.037422037,0.066528067,0.081081081,0.03950104,0.041580042,0.043659044,0.012474012,96.6,1.8,0.4,0.8,19.2
28460,28087,41.7,18.5,16.4,2.68,4255,2957,-0.0098,12161,34691,0.1359,0.303380049,0.009892828,0.019785655,0.087386645,0.009068425,0.26793075,0.013190437,0.224237428,0.058532564,0.006595218,0.45,0.463,0.068,0.013,0.005,0.041596212,0.184210526,0.017335766,0,0.000912409,0.064781022,0.012773723,0.186131387,0.133211679,0.053832117,0.048357664,0.038321168,0.060218978,0.106751825,0.052007299,0.156021898,0.054744526,0.01459854,93.1,1.5,0.5,0.5,15.2
28470,28038,41.6,18.3,16.1,2.63,6772,4346,0.0214,11744,31216,0.0473,0.060148148,0.001925926,0.007259259,0.030518519,0.003555556,0.130074074,0.001333333,0.736888889,0.024592593,0.003703704,0.448,0.463,0.07,0.012,0.006,0.036585366,0.194348725,0.030153846,0,0,0.070153846,0.004307692,0.166769231,0.117538462,0.113230769,0.059692308,0.032,0.064,0.095384615,0.049846154,0.130461538,0.044923077,0.021538462,96.1,1.6,0.5,0.6,17
28490,28018,40,21.7,14.6,2.67,5445,2660,0.0072,12807,34291,0.0986,0.117281553,0.00038835,0.010291262,0.02407767,0.005048544,0.086019417,0.000776699,0.736699029,0.018640777,0.000776699,0.468,0.468,0.042,0.014,0.008,0.07406015,0.191780822,0.024896266,0,0,0.101659751,0.015560166,0.245850622,0.130705394,0.060165975,0.054979253,0.052904564,0.074688797,0.088174274,0.053941909,0.044605809,0.040456432,0.011410788,107.8,1.5,0.4,3.1,20.4
28491,28093,43,17.7,18.1,2.53,2904,1649,0.0035,13483,35106,0.041,0.054005935,0.00148368,0.008902077,0.009792285,0.002077151,0.195548961,0,0.706824926,0.01958457,0.001780415,0.48,0.445,0.044,0.018,0.013,0.049120679,0.171790235,0.038639876,0,0.00309119,0.117465224,0.004636785,0.123647604,0.15301391,0.100463679,0.047913447,0.043276662,0.091190108,0.100463679,0.060278207,0.061823802,0.041731066,0.01236476,95.8,1.4,0.4,0.9,14.9
28500,28014,37.4,21.9,10.9,2.95,52535,29061,8.00E-04,10176,30733,0.0944,0.035330317,0.001013575,0.001013575,0.10200905,0.010425339,0.02881448,0.002135747,0.767746606,0.050895928,0.000615385,0.46,0.481,0.045,0.01,0.004,0.019510684,0.079272641,0.009845014,0,0.006628326,0.390388927,0.004191442,0.119699776,0.133053904,0.041524515,0.06277415,0.021444585,0.04903012,0.059557462,0.030509796,0.030119895,0.030802222,0.010429866,98.2,1.7,0.4,2.6,22.1
28510,28033,37.5,21.8,10.5,2.75,5900,2548,0.0273,10265,28475,0.0311,0.095876289,0.001030928,0.002061856,0.065773196,0.00556701,0.195670103,0.003092784,0.608865979,0.021237113,0.000824742,0.411,0.52,0.056,0.009,0.004,0.013343799,0.141695703,0.033256881,0,0.001146789,0.379587156,0.004587156,0.175458716,0.114678899,0.040137615,0.060779817,0.019495413,0.025229358,0.055045872,0.030963303,0.014908257,0.037844037,0.006880734,101.1,1.5,0.6,2.3,12.8
28511,28165,40,18.1,14.4,2.68,2686,1797,-0.003,8827,25056,0.019,0.096067918,0.000893655,0.006702413,0.024128686,0.000893655,0.183646113,0.002680965,0.663538874,0.020554066,0.000893655,0.425,0.508,0.06,0.005,0.003,0.011129661,0.175170068,0.080733945,0,0.022018349,0.271559633,0.003669725,0.152293578,0.132110092,0.055045872,0.089908257,0.011009174,0.033027523,0.04587156,0.033027523,0.03853211,0.022018349,0.009174312,101.2,1.8,0.6,4.3,22.3
28512,28179,40.7,19.5,12.8,2.68,1994,418,0.0015,11457,32060,0.0842,0.180505415,0.000601685,0.013237064,0.049939832,0.002406739,0.019855596,0.000601685,0.726835138,0.004813478,0.001203369,0.483,0.423,0.072,0.014,0.007,0.007177033,0.284810127,0.059322034,0,0.016949153,0.093220339,0,0.288135593,0.093220339,0.033898305,0.050847458,0.042372881,0.06779661,0.101694915,0.042372881,0.042372881,0.050847458,0.016949153,104.9,1.2,0.5,4.8,24.4
28514,28100,39.6,19.8,11.1,2.93,6081,2700,-0.0059,10738,33213,0.2619,0.132799623,0.006121968,0.012479397,0.02189781,0.00023546,0.012243937,0.000941841,0.786672946,0.025429715,0.001177302,0.479,0.464,0.028,0.013,0.017,0.059259259,0.109302326,0.01240458,0,0.002862595,0.215648855,0.005725191,0.118320611,0.141221374,0.039122137,0.106870229,0.060114504,0.079198473,0.077290076,0.047709924,0.045801527,0.039122137,0.008587786,103.5,1.8,0.4,0.5,20.3
28515,28101,42.1,19.2,16.8,2.4,339,146,0.0367,12939,32116,0.0131,0.168367347,0.005102041,0.010204082,0.038265306,0.005102041,0.020408163,0.00255102,0.737244898,0.010204082,0.00255102,0.39,0.507,0.089,0.014,0,0.02739726,0.293103448,0.195652174,0,0,0.086956522,0,0.130434783,0.130434783,0.02173913,0.086956522,0.02173913,0.108695652,0.130434783,0,0.02173913,0.02173913,0.043478261,117.9,2.1,0.6,3.8,17.9
28521,28123,35.7,23.9,6.6,2.99,82160,12550,0.0146,13649,41252,0.1998,0.016086261,0.000920467,0.001753271,0.02360341,0.019680466,0.220232747,0.002082009,0.687084968,0.027986587,0.000569813,0.449,0.516,0.016,0.012,0.007,0.032430279,0.072449235,0.003571429,0.00018797,0.00037594,0.188345865,0.007894737,0.077255639,0.169924812,0.053007519,0.096992481,0.051503759,0.076691729,0.098496241,0.05056391,0.054511278,0.054135338,0.016541353,96.6,3.2,0.4,0.2,18.3
28522,28123,35.7,23.9,6.6,2.99,82160,22813,0.0146,13649,41252,0.1998,0.016086261,0.000920467,0.001753271,0.02360341,0.019680466,0.220232747,0.002082009,0.687084968,0.027986587,0.000569813,0.4939528658,0.01443663655,0.01104259286,0.01046895167,0.003441847125,0.07151421246,0.1338182508,0.0082,0,0.0025,0.029,0.0036,0.163,0,0.0876,0.1105,0.0112,0.0204,0.054,0.0413,0.0295,0.4391,0.016541353,100.5538462,1.464358,0.378276,0.4552914744,15.62506067
28523,28123,35.7,23.9,6.6,2.99,82160,24121,0.0146,13649,41252,0.1998,0.016086261,0.000920467,0.001753271,0.02360341,0.019680466,0.220232747,0.002082009,0.687084968,0.027986587,0.000569813,0.4859893252,0.01725123904,0.01540856526,0.01391536409,0.005750413013,0.1063784268,0.1359918359,0.0082,0,0.0025,0.029,0.0036,0.163,0,0.0876,0.1105,0.0112,0.0204,0.054,0.0413,0.0295,0.4391,0.016541353,97.58355177,1.297713486,0.405880154,1.09233042,15.62506067
28524,28123,35.7,23.9,6.6,2.99,82160,4161,0.0146,13649,41252,0.1998,0.016086261,0.000920467,0.001753271,0.02360341,0.019680466,0.220232747,0.002082009,0.687084968,0.027986587,0.000569813,#N/A,#N/A,#N/A,#N/A,#N/A,0.2484672475,0.1123595506,0.0082,0,0.0025,0.029,0.0036,0.163,0,0.0876,0.1105,0.0112,0.0204,0.054,0.0413,0.0295,0.4391,0.016541353,99.47267498,1.413597734,0.352025932,0,15.62506067
28530,28091,39.5,19.8,14.4,2.75,7204,5438,0.0054,9336,25842,0.0382,0.058300164,0.000936549,0.008663077,0.046827441,0.002107235,0.105361742,0.002107235,0.756029033,0.018496839,0.001170686,0.419,0.493,0.076,0.008,0.004,0.017653549,0.111862323,0.057125676,0,0.023451594,0.28502706,0.005411906,0.205652435,0.104028863,0.045700541,0.058328322,0.01864101,0.028262177,0.045099218,0.022850271,0.051112447,0.036079375,0.013229104,95.1,1.5,0.6,4,21.3
28540,28110,41.2,19.2,16.6,2.6,2795,1991,0.0025,9241,24515,0.0139,0.105996132,0.000386847,0.005802708,0.086266925,0.003481625,0.127272727,0.005415861,0.647582205,0.017408124,0.000386847,0.419,0.502,0.066,0.008,0.005,0.010547464,0.194008559,0.045031056,0,0.010869565,0.298136646,0.00310559,0.166149068,0.153726708,0.062111801,0.051242236,0.01552795,0.046583851,0.045031056,0.037267081,0.020186335,0.029503106,0.01552795,93.5,1.4,0.5,2.4,16.3
28550,28146,40.3,19.5,16.2,2.64,2583,1973,0.0106,9081,24185,0.0182,0.062220233,0.00179051,0.003581021,0.055058192,0.001342883,0.202327663,0.002238138,0.645478962,0.023724261,0.002238138,0.45,0.484,0.058,0.006,0.003,0.01064369,0.171606864,0.048611111,0,0.010416667,0.329861111,0.001736111,0.213541667,0.151041667,0.024305556,0.050347222,0.017361111,0.020833333,0.043402778,0.03125,0.032986111,0.019097222,0.005208333,103,1.5,0.6,3.6,16.4
28560,28035,41.3,19.5,17.3,2.5,1973,1063,0.001,8705,22610,0.0179,0.090634441,0.000431593,0.003884333,0.084160552,0.00172637,0.082865775,0.002157963,0.725938714,0.007337074,0.000863185,0.405,0.501,0.088,0.002,0.003,0.008466604,0.257211538,0.095709571,0,0,0.184818482,0,0.198019802,0.105610561,0.089108911,0.079207921,0.02640264,0.04620462,0.075907591,0.02310231,0.02640264,0.04290429,0.00660066,98.7,1.2,0.6,5.3,22.3
28570,28102,43.4,18.1,21.6,2.44,1165,670,0.0122,8970,22760,0.0232,0.104371097,0.003568243,0.007136485,0.007136485,0,0.117752007,0.011596789,0.736842105,0.009812667,0.001784121,0.354,0.536,0.104,0.004,0.001,0.010447761,0.220532319,0.064171123,0,0.005347594,0.262032086,0,0.165775401,0.187165775,0.037433155,0.032085561,0.037433155,0.064171123,0.042780749,0.037433155,0.037433155,0.021390374,0.005347594,104.3,1.1,0.6,1,22.1
28580,28011,45.5,15.8,22.4,2.22,545,290,-0.0371,9516,21722,0.058,0.272300469,0,0.013302034,0.071205008,0.000782473,0.024256651,0.004694836,0.609546166,0.002347418,0.001564945,0.39,0.479,0.121,0.007,0.003,0.003448276,0.352,0.111111111,0,0,0.063492063,0,0.174603175,0.142857143,0.095238095,0.079365079,0.031746032,0.079365079,0.063492063,0.063492063,0.047619048,0.015873016,0.031746032,101.4,0.9,0.7,6.6,33.7
28590,28180,40.2,20.2,15.2,2.77,7222,5309,0.0031,9456,26384,0.0123,0.091768827,0.001401051,0.004903678,0.085113835,0.003152364,0.134500876,0.001576182,0.648161121,0.028721541,0.000700525,0.434,0.502,0.056,0.005,0.002,0.007346016,0.133293839,0.029126214,0,0,0.443567961,0.003640777,0.180218447,0.111043689,0.037014563,0.035194175,0.010315534,0.026092233,0.050364078,0.031553398,0.015776699,0.020631068,0.004854369,98.6,1.6,0.6,5.4,18.1
28594,28155,44.7,15.3,22.7,2.45,616,650,-0.016,10328,26181,0.0045,0.163150492,0.00281294,0.004219409,0.137834037,0,0.025316456,0.00281294,0.655414909,0.007032349,0.00140647,0.403,0.498,0.092,0.005,0.002,0.004615385,0.211864407,0.048648649,0,0,0.356756757,0.005405405,0.32972973,0.081081081,0.032432432,0.021621622,0.005405405,0.032432432,0.037837838,0.010810811,0,0.027027027,0.010810811,96.4,1.4,0.7,5.4,19.6
28595,28055,44,15.8,20.6,2.64,1149,1076,-0.052,7913,22639,0.0111,0.177676538,0.001138952,0.005125285,0.019931663,0.000569476,0.111047836,0.009111617,0.664009112,0.009111617,0.002277904,0.548,0.38,0.067,0.002,0.003,0.005576208,0.256476684,0.06271777,0,0.003484321,0.212543554,0.003484321,0.226480836,0.149825784,0.027874564,0.090592334,0.027874564,0.045296167,0.052264808,0.041811847,0.017421603,0.027874564,0.010452962,106.5,1.3,0.6,31,23.7
28596,28025,47.7,14.9,28.2,2.08,497,489,-0.0158,8868,18836,0.009,0.330241187,0.001855288,0.005565863,0.092764378,0.001855288,0.022263451,0.003710575,0.530612245,0.009276438,0.001855288,0.456,0.462,0.078,0.002,0.002,0.00204499,0.266304348,0.193548387,0,0,0.241935484,0,0.169354839,0.137096774,0.048387097,0.048387097,0.008064516,0.008064516,0.064516129,0.008064516,0.048387097,0.016129032,0.008064516,102.1,1,0.7,6.9,22.5
28597,28060,42.2,16.7,17.2,2.46,1931,1398,0.0031,8687,21953,0.013,0.147518382,0.002297794,0.005974265,0.051930147,0.001378676,0.0625,0.004595588,0.708180147,0.013786765,0.001838235,0.411,0.506,0.073,0.007,0.004,0.00286123,0.140625,0.088948787,0,0.008086253,0.234501348,0.002695418,0.264150943,0.137466307,0.051212938,0.043126685,0.005390836,0.018867925,0.059299191,0.016172507,0.037735849,0.029649596,0.002695418,93.9,1.5,0.6,5.3,23.2
28598,28173,44.5,16.4,23,2.3,691,585,-0.0185,9183,22180,0.0119,0.091448931,0.001187648,0.017814727,0.098574822,0.001187648,0.027315914,0.002375297,0.750593824,0.008313539,0.001187648,0.414,0.501,0.068,0.009,0.009,0.042735043,0.195238095,0.260869565,0,0,0.161490683,0,0.173913043,0.136645963,0.037267081,0.055900621,0.00621118,0.037267081,0.074534161,0.043478261,0.00621118,0,0.00621118,100.3,1.3,0.6,3.2,23
28600,28096,36.1,24.4,10.2,2.94,26900,11359,0.0221,10490,31508,0.0535,0.084758857,0.001213994,0.002372807,0.017934003,0.002427988,0.238439466,0.001213994,0.618695508,0.032391568,0.000551815,0.467,0.465,0.052,0.013,0.003,0.034422044,0.128113879,0.038005391,0,0.001347709,0.196765499,0.00458221,0.19703504,0.144204852,0.060377358,0.064959569,0.023450135,0.043665768,0.076010782,0.037196765,0.068733154,0.028571429,0.01509434,102.7,1.7,0.5,2,21.4
28607,28004,38.6,22.9,13.7,2.88,8668,3878,0.0127,9240,27291,0.0284,0.334757835,0.003323837,0.014245014,0.058879392,0.019468186,0.307217474,0.009021842,0.196106363,0.050807217,0.00617284,0.433,0.5,0.051,0.009,0.007,0.059824652,0.123089983,0.0322841,0,0.000807103,0.215496368,0.007263923,0.18079096,0.11945117,0.058918483,0.065375303,0.033091203,0.016949153,0.118644068,0.031476998,0.054075868,0.057304278,0.007263923,105.5,1.5,0.5,4.9,21
28609,28141,35.8,26.2,9.2,2.97,8792,3432,0.0159,10999,33135,0.1136,0.065957775,0.001695176,0.001386963,0.020958545,0.00200339,0.283710895,0.000308214,0.573123748,0.035906919,0.014948374,0.44,0.501,0.034,0.015,0.01,0.054195804,0.172905526,0.02238806,0,0.002238806,0.18880597,0.007462687,0.147014925,0.167164179,0.058955224,0.059701493,0.05,0.053731343,0.082089552,0.046268657,0.050746269,0.052238806,0.01119403,109.3,1.7,0.4,2.6,18.4
28610,28174,40.5,19.2,15.2,2.75,2318,1499,-0.0073,9478,27060,0.0142,0.139548694,0.001781473,0.005938242,0.037410926,0.001781473,0.080760095,0.001187648,0.70783848,0.0195962,0.00415677,0.436,0.464,0.082,0.007,0.011,0.036691127,0.173076923,0.09009009,0,0,0.240990991,0.002252252,0.22972973,0.108108108,0.015765766,0.024774775,0.015765766,0.054054054,0.074324324,0.042792793,0.047297297,0.047297297,0.006756757,99.9,1.5,0.5,3.9,19.6
28620,28008,41.6,18.5,17.7,2.57,2582,1236,0.0149,9005,23453,0.035,0.12733209,0.000932836,0.008395522,0.014925373,0.001865672,0.058302239,0.001399254,0.759328358,0.026585821,0.000932836,0.447,0.475,0.063,0.011,0.003,0.01618123,0.17804878,0.035799523,0,0.014319809,0.167064439,0.00477327,0.162291169,0.190930788,0.050119332,0.081145585,0.026252983,0.040572792,0.090692124,0.028639618,0.040572792,0.050119332,0.016706444,104.6,1.3,0.5,2.6,19.7
28630,28171,40.3,20.5,16.6,2.74,6194,3758,0.0055,8946,24865,0.0591,0.144844375,0.001564945,0.006259781,0.041905756,0.000869414,0.052512607,0.006955312,0.734307077,0.010085203,0.000695531,0.418,0.49,0.085,0.005,0.001,0.019425226,0.179443976,0.159455128,0,0.004807692,0.067307692,0.001602564,0.193108974,0.124198718,0.037660256,0.037660256,0.013621795,0.026442308,0.055288462,0.015224359,0.216346154,0.028044872,0.019230769,103.2,1.3,0.6,2,13.3
28640,28031,42.4,17.6,19.5,2.61,2962,2188,0.0605,7718,20619,0.0579,0.100672878,0.001035197,0.010610766,0.077122153,0.001552795,0.032867495,0.000776398,0.758540373,0.015786749,0.001035197,0.426,0.478,0.091,0.005,0,0.008226691,0.210670315,0.064412238,0,0.122383253,0.149758454,0.003220612,0.264090177,0.114331723,0.057971014,0.037037037,0.024154589,0.01610306,0.046698873,0.041867955,0.025764895,0.025764895,0.006441224,104.1,1.4,0.7,6.6,18.2
28649,28128,49.6,10.1,31.8,2.12,535,297,0.0038,8386,17927,0.0257,0.230113636,0.001893939,0.008522727,0.078598485,0,0.03030303,0.002840909,0.645833333,0.00094697,0.00094697,0.401,0.458,0.138,0,0.003,0.003367003,0.446153846,0.114285714,0,0,0.071428571,0.014285714,0.2,0.1,0.1,0.057142857,0.014285714,0.014285714,0.114285714,0.057142857,0.028571429,0.071428571,0.042857143,107.7,1.1,0.6,5.4,40.2
28650,28037,46,15.1,24.8,2.43,1928,1898,-0.0082,8113,19803,0.0128,0.146323255,0.001119821,0.003359462,0.112355356,0,0.024262785,0.001866368,0.700634565,0.008958567,0.001119821,0.404,0.5,0.09,0.005,0.001,0.005268704,0.248595506,0.11622276,0,0.014527845,0.133171913,0.007263923,0.246973366,0.12590799,0.043583535,0.05811138,0.024213075,0.033898305,0.08716707,0.016949153,0.041162228,0.024213075,0.026634383,98.7,1.3,0.8,6.6,35.1
28660,28022,35.9,28.2,9.9,3.3,50036,6615,0.0412,19702,65201,0.3579,0.050689539,0.000706357,0.004002691,0.010528086,0.004238143,0.260073999,0.000571813,0.625462496,0.042953246,0.000773629,0.462,0.486,0.03,0.012,0.009,0.059561602,0.08444682,0.029537505,0,0.000777303,0.136027983,0.004663817,0.109599689,0.144966965,0.046249514,0.062572872,0.05635445,0.071900505,0.10415857,0.085503304,0.058686358,0.068013991,0.020598523,107.7,1.8,0.4,1,17.7
28670,28181,40.9,19.2,16.8,3.03,26769,13701,0.0035,16808,51775,0.1645,0.070996217,0.001765448,0.005359395,0.020996217,0.013556116,0.150945776,0.002080706,0.676103405,0.057313997,0.000882724,0.484,0.47,0.032,0.009,0.006,0.033574192,0.074440396,0.014611338,0,0.000584454,0.195597117,0.00720826,0.090979934,0.179232418,0.03974284,0.054159361,0.041496201,0.068965517,0.086499123,0.093902201,0.058640171,0.058640171,0.009351257,99.3,1.4,0.3,1.1,17.9
28680,28133,41.2,19.9,17.4,2.7,7925,5969,-0.0013,9052,24759,0.0464,0.117245736,0.001137081,0.006064435,0.057106759,0.005053696,0.054200884,0.002147821,0.726089703,0.029311434,0.001642451,0.434,0.468,0.081,0.01,0.006,0.027475289,0.18006263,0.036025567,0,0.00232423,0.06798373,0.012202208,0.228355607,0.162115049,0.076699593,0.055200465,0.020337013,0.034863451,0.092388146,0.05403835,0.101104009,0.040674027,0.015688553,98.2,1.4,0.6,4,27.4
28690,28026,37.3,23.1,10.6,3.06,10220,4544,0.0121,11469,36029,0.0417,0.130358875,0.001163919,0.001939864,0.018622696,0.007953443,0.038797284,0.000969932,0.746459748,0.05257032,0.001163919,0.461,0.445,0.077,0.011,0.007,0.049515845,0.127627628,0.023668639,0,0.000591716,0.180473373,0.00887574,0.110059172,0.173372781,0.037869822,0.060946746,0.044970414,0.08816568,0.071005917,0.080473373,0.047928994,0.060946746,0.010650888,97.1,1.7,0.5,0.8,18
28691,28176,36.9,23.4,10.1,3.36,19545,3824,0.0285,15992,55169,0.1697,0.168276973,0.001610306,0.004318548,0.014492754,0.003952569,0.176255307,0.001097936,0.600790514,0.028546333,0.000658762,0.487,0.46,0.031,0.014,0.008,0.097018828,0.142482517,0.022808268,0,0,0.11831789,0.003563792,0.115466857,0.119743407,0.057733428,0.063435495,0.066999287,0.08339273,0.124019957,0.093371347,0.041339986,0.060584462,0.029223093,101.3,1.9,0.4,0.5,16
28693,28119,36.8,26.7,11.6,2.87,3264,829,0.0165,10889,31479,0.0378,0.217373899,0.000800641,0.003602882,0.008406725,0.003202562,0.116493195,0.025220176,0.600080064,0.023618895,0.001200961,0.427,0.499,0.063,0.008,0.002,0.037394451,0.186131387,0.054982818,0,0.003436426,0.12371134,0.010309278,0.178694158,0.096219931,0.048109966,0.082474227,0.072164948,0.054982818,0.085910653,0.065292096,0.048109966,0.051546392,0.020618557,112,1.2,0.5,2.1,20.1
28694,28051,40.3,21.6,16.5,2.79,2171,1145,0.0121,10014,28534,0.0644,0.173571054,0.004195071,0.005768222,0.087047719,0.000524384,0.048243314,0.006292606,0.661772417,0.010487677,0.002097535,0.416,0.511,0.058,0.006,0.01,0.020960699,0.254117647,0.042492918,0,0.002832861,0.175637394,0.028328612,0.1898017,0.121813031,0.04815864,0.045325779,0.025495751,0.033994334,0.062322946,0.076487252,0.045325779,0.084985836,0.014164306,103.7,1.6,0.6,0.6,16.2
28695,28099,40.4,20.1,17.1,2.68,2726,1440,0.0314,9021,24453,0.0266,0.13368984,0.001782531,0.006238859,0.054812834,0.004010695,0.032085561,0.001782531,0.73885918,0.024509804,0.002228164,0.403,0.517,0.058,0.015,0.008,0.056944444,0.222222222,0.020737327,0,0,0.165898618,0.01843318,0.241935484,0.17281106,0.066820276,0.025345622,0.032258065,0.050691244,0.062211982,0.029953917,0.041474654,0.036866359,0.032258065,104,1.4,0.5,0.8,24.3
28696,28109,42,19.3,18.2,2.53,2393,1198,0.0046,8242,21358,0.3522,0.131319001,0,0.00697269,0.032248693,0.002033701,0.0656595,0,0.729517722,0.031086578,0.001162115,0.437,0.419,0.115,0.018,0.012,0.078464107,0.2,0.032934132,0,0,0.077844311,0.002994012,0.176646707,0.185628743,0.131736527,0.056886228,0.026946108,0.04491018,0.104790419,0.04491018,0.056886228,0.041916168,0.01497006,96.7,1.1,0.6,4.8,24.4
28701,28134,38.6,21,13,2.81,85707,11639,0.009,13980,39534,0.2581,0.010546939,0.000897959,0.000914286,0.012816327,0.050644898,0.330840816,0.001567347,0.555412245,0.036032653,0.000326531,0.485210598,0.03600339218,0.0164726441,0.009071518516,0.02081566572,0.1143047761,0.1962441438,0.0092,0,0.0042,0.0333,0.0038,0.1219,0,0.0872,0.0547,0.0149,0.0306,0.0787,0.0317,0.0321,0.4977,0.02042571997,95.71212376,0.925327175,0.387611674,1.660419782,13.15481563
28702,28134,38.6,21,13,2.81,85707,16124,0.009,13980,39534,0.2581,0.010546939,0.000897959,0.000914286,0.012816327,0.050644898,0.330840816,0.001567347,0.555412245,0.036032653,0.000326531,0.5009685842,0.01764507707,0.01507622336,0.009854291249,0.009980628316,0.06467482415,0.1794050991,0.0092,0,0.0042,0.0333,0.0038,0.1219,0,0.0872,0.0547,0.0149,0.0306,0.0787,0.0317,0.0321,0.4977,0.02042571997,95.84598567,0.920758929,0.386473015,0.7559852403,13.15481563
28703,28134,38.6,21,13,2.81,85707,20288,0.009,13980,39534,0.2581,0.010546939,0.000897959,0.000914286,0.012816327,0.050644898,0.330840816,0.001567347,0.555412245,0.036032653,0.000326531,0.4806105611,0.04847359736,0.01877062706,0.008182068207,0.02977172717,0.1463362817,0.2463263076,0.0092,0,0.0042,0.0333,0.0038,0.1219,0,0.0872,0.0547,0.0149,0.0306,0.0787,0.0317,0.0321,0.4977,0.02042571997,95.79231809,0.924778761,0.421373819,0.8170982252,13.15481563
