CODIGO_POSTAL,edad_media,p_poblacion_menor_de_18,p_poblacion_mayor_65,media_personas_por_hogar,poblacion,crecimiento_poblaconal_2015,renta_media_por_persona,renta_media_por_hogar,p_suelo_urbano,p_agropecuario,p_cultural,p_deportivo,p_industrial,p_oficina,p_otros,p_publico,p_residencial,p_retail,p_salud,p_solteros,p_casados,p_viudos,p_separados,p_divorciados,p_extranjeros,p_hogares_unipersonales,p_ocup_agropecuaria,p_ocup_pesca,p_ocup_mineria,p_ocup_manufactura,p_ocup_dirstr_gas_elec_agua,p_ocup_construccion,p_ocup_taller_automotriz,p_ocup_hosteleria,p_ocup_transporte,p_ocup_financiera,p_ocup_inmobiliarias,p_ocup_adm_publica,p_ocup_educacion,p_ocup_medicina,p_ocup_otros,p_casas_con_servicio_domestico,prop_masculinidad,prop_reemplazamiento,prop_dependientes,prop_analfabetas,prop_paro
28760,38.4,21,11,2.83,45496,0.0284,18056,51533,0.286,0.012453054,0.001729591,0.002569678,0.008005535,0.048379126,0.043684523,0.000741253,0.874876458,0.006621862,0.000938921,0.483,0.482,0.019,0.009,0.008,0.047461792,0.098978289,0.002144772,0,8.93655e-05,0.155317248,0.008400357,0.037533512,0.094101877,0.028418231,0.081233244,0.081411975,0.10893655,0.165236819,0.099821269,0.090884718,0.036461126,0.009204647,98.5,1.7,0.4,0.2,13.3
28594,44.7,15.3,22.7,2.45,616,-0.016,10328,26181,0.0045,0.163150492,0.00281294,0.004219409,0.137834037,0,0.025316456,0.00281294,0.655414909,0.007032349,0.00140647,0.403,0.498,0.092,0.005,0.002,0.004615385,0.211864407,0.048648649,0,0,0.356756757,0.005405405,0.32972973,0.081081081,0.032432432,0.021621622,0.005405405,0.032432432,0.037837838,0.010810811,0,0.027027027,0.010810811,96.4,1.4,0.7,5.4,19.6
28816,38.8,20,12.9,2.61,1459,0.0333,10999,28851,0.0725,0.113141251,0.000702741,0.007730148,0.117357695,0.016865777,0.089950808,0.000702741,0.647926915,0.003513703,0.002108222,0.47,0.47,0.044,0.013,0.004,0.018546556,0.113325031,0.056955093,0,0.004381161,0.277108434,0.002190581,0.197152245,0.108433735,0.037239869,0.074479737,0.018619934,0.0449069,0.060240964,0.0449069,0.037239869,0.019715225,0.016429354,100.6,1.5,0.4,1,20.5
28391,42.8,20.1,21.2,2.42,866,0.0334,9548,23245,0.0105,0.123201439,0.000899281,0.006294964,0.126798561,0.002697842,0.060251799,0,0.667266187,0.010791367,0.001798561,0.396,0.517,0.083,0.004,0,0,0.243781095,0.223404255,0,0.026595745,0.223404255,0,0.196808511,0.04787234,0.04787234,0.04787234,0.026595745,0.026595745,0.053191489,0.026595745,0.031914894,0.021276596,0,119.5,1.2,0.5,2,11.7
28729,43.2,17.5,20.8,2.41,910,-0.0401,10851,27231,0.0337,0.162260711,0.000911577,0.005469462,0.100273473,0,0.010938924,0.001823154,0.713764813,0.002734731,0.001823154,0.469,0.459,0.056,0.013,0.004,0.050231328,0.238615665,0.080701754,0,0.007017544,0.180701754,0.010526316,0.159649123,0.121052632,0.043859649,0.08245614,0.049122807,0.070175439,0.049122807,0.050877193,0.031578947,0.045614035,0.01754386,113.4,1.2,0.4,1,16.7
28295,43.2,17,20.1,2.42,771,-0.0103,8524,20996,0.0161,0.206324111,0.001581028,0.007905138,0.056126482,0.000790514,0.044268775,0.000790514,0.667193676,0.012648221,0.002371542,0.447,0.483,0.054,0.011,0.005,0.016274864,0.210526316,0.04109589,0,0,0.047945205,0,0.479452055,0.130136986,0.082191781,0.061643836,0.006849315,0.020547945,0.047945205,0.020547945,0.020547945,0.02739726,0.01369863,99.6,1.2,0.5,2.5,28.1
28210,39.1,22.5,13.1,2.77,12203,0.0056,13236,37294,0.1069,0.097031707,0.000787047,0.008657522,0.031819204,0.005621767,0.08994828,0.000224871,0.746795593,0.018326962,0.000787047,0.471,0.47,0.037,0.012,0.01,0.057543157,0.169724771,0.019450034,0,0.002682763,0.179745137,0.005365526,0.154258887,0.128101945,0.062374245,0.077800134,0.050301811,0.063715627,0.075788062,0.047619048,0.042924212,0.061703555,0.028169014,105.1,1.5,0.4,1.4,16
28340,35.5,25.7,8.4,2.98,73558,0.0121,11132,33882,0.2016,0.035849441,0.000951755,0.001065059,0.004260237,0.011443722,0.275306488,0.000498538,0.637041401,0.03308482,0.000498538,0.51,0.444,0.033,0.009,0.004,0.022975518,0.088345865,0.007041318,0,0.00106284,0.220140826,0.004251362,0.112528232,0.166334529,0.040520792,0.07147602,0.02444533,0.060847615,0.163544573,0.042247908,0.03680085,0.03706656,0.01155839,100.1,1.9,0.4,0.9,21.8
28341,35.5,25.7,8.4,2.98,73558,0.0121,11132,33882,0.2016,0.035849441,0.000951755,0.001065059,0.004260237,0.011443722,0.275306488,0.000498538,0.637041401,0.03308482,0.000498538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28342,35.5,25.7,8.4,2.98,73558,0.0121,11132,33882,0.2016,0.035849441,0.000951755,0.001065059,0.004260237,0.011443722,0.275306488,0.000498538,0.637041401,0.03308482,0.000498538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28343,35.5,25.7,8.4,2.98,73558,0.0121,11132,33882,0.2016,0.035849441,0.000951755,0.001065059,0.004260237,0.011443722,0.275306488,0.000498538,0.637041401,0.03308482,0.000498538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28130,36.2,26.4,10.6,2.93,3879,0.0021,13806,41260,0.0406,0.082105263,0.003368421,0.003789474,0.041263158,0.001263158,0.108631579,0.014315789,0.733473684,0.010105263,0.001684211,0.462,0.496,0.024,0.01,0.008,0.073230769,0.092077088,0.033816425,0,0,0.220611916,0.003220612,0.074074074,0.123993559,0.033816425,0.08373591,0.064412238,0.096618357,0.078904992,0.066022544,0.064412238,0.033816425,0.022544283,110.5,1.3,0.4,0.4,14.3
28170,41.9,18.3,17.1,2.74,586,0.0156,10039,27643,0.0121,0.227598566,0.005376344,0.008960573,0.075268817,0,0.0609319,0,0.602150538,0.019713262,0,0.431,0.498,0.064,0.003,0.003,0.009174312,0.168224299,0.104651163,0,0.011627907,0.186046512,0.011627907,0.279069767,0.151162791,0.046511628,0.046511628,0.011627907,0.034883721,0.023255814,0,0.011627907,0.069767442,0.011627907,107,1.4,0.6,0.7,27.1
28150,40.6,20.4,15.8,2.81,4251,0.0148,10933,31361,0.0944,0.088528678,0.001870324,0.00872818,0.081670823,0.001246883,0.103179551,0.000935162,0.698877805,0.01340399,0.001558603,0.451,0.489,0.047,0.009,0.004,0.010830325,0.133709981,0.045098039,0,0.015686275,0.196078431,0.005882353,0.237254902,0.115686275,0.062745098,0.068627451,0.02745098,0.064705882,0.050980392,0.02745098,0.035294118,0.02745098,0.019607843,105.7,1.6,0.5,2.9,24.2
28511,40,18.1,14.4,2.68,2686,-0.003,8827,25056,0.019,0.096067918,0.000893655,0.006702413,0.024128686,0.000893655,0.183646113,0.002680965,0.663538874,0.020554066,0.000893655,0.425,0.508,0.06,0.005,0.003,0.011129661,0.175170068,0.080733945,0,0.022018349,0.271559633,0.003669725,0.152293578,0.132110092,0.055045872,0.089908257,0.011009174,0.033027523,0.04587156,0.033027523,0.03853211,0.022018349,0.009174312,101.2,1.8,0.6,4.3,22.3
28812,43.6,15.2,19.1,2.27,429,0.0047,11374,27138,0.0136,0.201530612,0.00255102,0.025510204,0.012755102,0,0.048469388,0.010204082,0.691326531,0.00255102,0.005102041,0.391,0.54,0.055,0.011,0.002,0.009937888,0.180147059,0.13559322,0,0,0.216101695,0.008474576,0.186440678,0.105932203,0.046610169,0.080508475,0.029661017,0.055084746,0.042372881,0.025423729,0.012711864,0.038135593,0.016949153,107.5,1.4,0.6,4.6,20.5
28891,36.3,23.4,7.7,3.03,12025,-0.0047,11188,34256,0.0937,0.045656309,0.002060875,0.003012048,0.043436906,0.010779962,0.147273304,0.000158529,0.704819277,0.042168675,0.000634115,0.473,0.484,0.029,0.008,0.007,0.024146182,0.088033012,0.008337966,0,0.010005559,0.298499166,0.003891051,0.113952196,0.142301278,0.042245692,0.0967204,0.023902168,0.055586437,0.073374097,0.042245692,0.034463591,0.045025014,0.00889383,101.2,2.5,0.4,1.6,19.4
28722,41.7,18.9,18.1,2.41,1839,0.0038,10215,24980,0.0156,0.138071066,0.002030457,0.003553299,0.088324873,0.000507614,0.093908629,0.003045685,0.661928934,0.007614213,0.001015228,0.412,0.501,0.068,0.014,0.004,0.049760766,0.192,0.11898017,0,0,0.124645892,0.050991501,0.252124646,0.133144476,0.050991501,0.04815864,0.019830028,0.04815864,0.059490085,0.014164306,0.019830028,0.025495751,0.033994334,105.3,1.1,0.5,0.5,8.1
28729,39.9,21.9,12.8,2.68,2036,0.0054,17668,47817,0.238,0.135416667,0.001984127,0.014384921,0.04265873,0.045634921,0.083829365,0.003968254,0.662202381,0.00843254,0.001488095,0.469,0.459,0.056,0.013,0.004,0.050231328,0.238615665,0.080701754,0,0.007017544,0.180701754,0.010526316,0.159649123,0.121052632,0.043859649,0.08245614,0.049122807,0.070175439,0.049122807,0.050877193,0.031578947,0.045614035,0.01754386,113.4,1.2,0.4,1,16.7
28630,40.3,20.5,16.6,2.74,6194,0.0055,8946,24865,0.0591,0.144844375,0.001564945,0.006259781,0.041905756,0.000869414,0.052512607,0.006955312,0.734307077,0.010085203,0.000695531,0.418,0.49,0.085,0.005,0.001,0.019425226,0.179443976,0.159455128,0,0.004807692,0.067307692,0.001602564,0.193108974,0.124198718,0.037660256,0.037660256,0.013621795,0.026442308,0.055288462,0.015224359,0.216346154,0.028044872,0.019230769,103.2,1.3,0.6,2,13.3
28360,41.2,19,17.9,2.72,3318,-0.0042,8261,22740,0.0256,0.08018018,0.003153153,0.004054054,0.115315315,0.004954955,0.078378378,0.001801802,0.694144144,0.017567568,0.00045045,0.435,0.492,0.067,0.005,0.002,0.002062564,0.155953635,0.274853801,0,0.002339181,0.156725146,0.003508772,0.197660819,0.157894737,0.032748538,0.046783626,0.023391813,0.021052632,0.032748538,0.008187135,0.01754386,0.015204678,0.009356725,103,1.6,0.5,1.9,27.2
28810,35.6,24.5,8.3,2.93,12930,0.0216,13841,40819,0.1178,0.002459547,0.001035599,0.00763754,0.041035599,0.004660194,0.119482201,0.000776699,0.811132686,0.010355987,0.001423948,0.488,0.473,0.026,0.007,0.006,0.034300056,0.099125364,0.013544018,0,0,0.227238525,0.006772009,0.130173062,0.161775771,0.040632054,0.096313017,0.040632054,0.06772009,0.079759217,0.063957863,0.032355154,0.035364936,0.003009782,105.3,1.3,0.4,1,17.7
28598,44.5,16.4,23,2.3,691,-0.0185,9183,22180,0.0119,0.091448931,0.001187648,0.017814727,0.098574822,0.001187648,0.027315914,0.002375297,0.750593824,0.008313539,0.001187648,0.414,0.501,0.068,0.009,0.009,0.042735043,0.195238095,0.260869565,0,0,0.161490683,0,0.173913043,0.136645963,0.037267081,0.055900621,0.00621118,0.037267081,0.074534161,0.043478261,0.00621118,0,0.00621118,100.3,1.3,0.6,3.2,23
28610,40.5,19.2,15.2,2.75,2318,-0.0073,9478,27060,0.0142,0.139548694,0.001781473,0.005938242,0.037410926,0.001781473,0.080760095,0.001187648,0.70783848,0.0195962,0.00415677,0.436,0.464,0.082,0.007,0.011,0.036691127,0.173076923,0.09009009,0,0,0.240990991,0.002252252,0.22972973,0.108108108,0.015765766,0.024774775,0.015765766,0.054054054,0.074324324,0.042792793,0.047297297,0.047297297,0.006756757,99.9,1.5,0.5,3.9,19.6
28609,36.8,26.3,10.9,2.67,1368,0.0459,10736,28912,0.0176,0.201438849,0.004496403,0.006294964,0.058453237,0.004496403,0.035071942,0.000899281,0.678057554,0.008992806,0.001798561,0.44,0.501,0.034,0.015,0.01,0.054195804,0.172905526,0.02238806,0,0.002238806,0.18880597,0.007462687,0.147014925,0.167164179,0.058955224,0.059701493,0.05,0.053731343,0.082089552,0.046268657,0.050746269,0.052238806,0.01119403,109.3,1.7,0.4,2.6,18.4
28691,36.9,23.4,10.1,3.36,19545,0.0285,15992,55169,0.1697,0.168276973,0.001610306,0.004318548,0.014492754,0.003952569,0.176255307,0.001097936,0.600790514,0.028546333,0.000658762,0.487,0.46,0.031,0.014,0.008,0.097018828,0.142482517,0.022808268,0,0,0.11831789,0.003563792,0.115466857,0.119743407,0.057733428,0.063435495,0.066999287,0.08339273,0.124019957,0.093371347,0.041339986,0.060584462,0.029223093,101.3,1.9,0.4,0.5,16
28609,39.1,22.3,12.5,2.86,1549,0.0286,10579,30690,0.0244,0.125799574,0.00533049,0.003198294,0.063965885,0.002132196,0.052238806,0.001066098,0.71108742,0.034115139,0.001066098,0.44,0.501,0.034,0.015,0.01,0.054195804,0.172905526,0.02238806,0,0.002238806,0.18880597,0.007462687,0.147014925,0.167164179,0.058955224,0.059701493,0.05,0.053731343,0.082089552,0.046268657,0.050746269,0.052238806,0.01119403,109.3,1.7,0.4,2.6,18.4
28229,34.1,29.9,7.1,3.32,16820,0.0061,13687,45881,0.0409,0.070715474,0.001351913,0.00280782,0.013103161,0.029430116,0.24812812,0.00031198,0.582154742,0.051164725,0.000831947,0.47,0.481,0.03,0.013,0.006,0.073779009,0.102232667,0.053420806,0,0,0.148078725,0.003748828,0.155576382,0.163074039,0.069353327,0.040299906,0.029990628,0.073102156,0.092783505,0.046860356,0.035613871,0.059044049,0.029053421,103.7,1.9,0.4,1.5,17.6
28512,40.7,19.5,12.8,2.68,1994,0.0015,11457,32060,0.0842,0.180505415,0.000601685,0.013237064,0.049939832,0.002406739,0.019855596,0.000601685,0.726835138,0.004813478,0.001203369,0.483,0.423,0.072,0.014,0.007,0.007177033,0.284810127,0.059322034,0,0.016949153,0.093220339,0,0.288135593,0.093220339,0.033898305,0.050847458,0.042372881,0.06779661,0.101694915,0.042372881,0.042372881,0.050847458,0.016949153,104.9,1.2,0.5,4.8,24.4
28590,40.2,20.2,15.2,2.77,7222,0.0031,9456,26384,0.0123,0.091768827,0.001401051,0.004903678,0.085113835,0.003152364,0.134500876,0.001576182,0.648161121,0.028721541,0.000700525,0.434,0.502,0.056,0.005,0.002,0.007346016,0.133293839,0.029126214,0,0,0.443567961,0.003640777,0.180218447,0.111043689,0.037014563,0.035194175,0.010315534,0.026092233,0.050364078,0.031553398,0.015776699,0.020631068,0.004854369,98.6,1.6,0.6,5.4,18.1
28670,40.9,19.2,16.8,3.03,26769,0.0035,16808,51775,0.1645,0.070996217,0.001765448,0.005359395,0.020996217,0.013556116,0.150945776,0.002080706,0.676103405,0.057313997,0.000882724,0.484,0.47,0.032,0.009,0.006,0.033574192,0.074440396,0.014611338,0,0.000584454,0.195597117,0.00720826,0.090979934,0.179232418,0.03974284,0.054159361,0.041496201,0.068965517,0.086499123,0.093902201,0.058640171,0.058640171,0.009351257,99.3,1.4,0.3,1.1,17.9
28739,45.3,15,21.7,2.21,267,-0.0148,11570,26200,0.0045,0.309782609,0.001086957,0.004347826,0.140217391,0,0.023913043,0.004347826,0.514130435,0.002173913,0,0.344,0.552,0.1,0.004,0,0.003584229,0.282051282,0.142857143,0,0,0.076923077,0.010989011,0.120879121,0.142857143,0.10989011,0.076923077,0,0.076923077,0.10989011,0.043956044,0.054945055,0.021978022,0.010989011,96.5,1.3,0.7,1.9,27.8
28293,41.1,21.9,15.6,2.56,1536,0.0199,9089,24089,0.0409,0.117192531,0.003219575,0.00901481,0.09143593,0.00128783,0.035415325,0.00257566,0.728267869,0.00901481,0.00257566,0.457,0.447,0.081,0.006,0.009,0.060878244,0.264550265,0.0625,0,0.014880952,0.089285714,0.00297619,0.294642857,0.086309524,0.06547619,0.056547619,0.029761905,0.050595238,0.071428571,0.044642857,0.056547619,0.053571429,0.020833333,106.2,1.5,0.5,2,21.1
